oid_bike_movement,geometry
5b9058732f38434ab0d882d2,"LINESTRING (-3.72203559972222 40.4219875, -3.72140799972222 40.4218054997222, -3.7210828 40.421722, -3.720911 40.4213414997222, -3.7204353 40.42094099972221, -3.7205276 40.4208301, -3.72088399972222 40.4204571, -3.72080209972222 40.41993109972221, -3.72078029972222 40.4194778, -3.72113659972222 40.4189306, -3.72180599972222 40.4188781, -3.7226553 40.41888709972221, -3.7235201 40.41878629999999, -3.7241665 40.41867249972221, -3.72513199972222 40.41852349972221, -3.72735979972222 40.418407, -3.72874509972222 40.41846049999999, -3.72933959972222 40.4201497997222, -3.73048309972222 40.4214423, -3.7314945 40.4226620997222, -3.73278059972222 40.4242380997222, -3.73320559972222 40.42474659972221, -3.7335565 40.4249330997222, -3.73419359972222 40.4255708, -3.73498129972222 40.42632809972221, -3.7362525 40.428581, -3.7379543 40.4304068, -3.73972579972222 40.43091809972221, -3.7440418 40.43172129972221, -3.74759559972222 40.4328362997222, -3.74750279972222 40.43317329972221, -3.74598399972222 40.4334245, -3.74732079972222 40.433157, -3.75080079972222 40.4330484997222, -3.75379279972222 40.4330566, -3.7566901 40.4334222997222, -3.76016109972222 40.4325921, -3.75926809972222 40.4309841, -3.7591448 40.43110659972221, -3.7591496 40.4311125997222, -3.7587635 40.4305159997222, -3.7579398 40.42959199972221, -3.75828879972222 40.42966309972221, -3.7574923 40.4274539997222, -3.7582241 40.4249009997222, -3.7582091 40.42321199972221, -3.7555276 40.42265199972221, -3.75455199972222 40.4226955, -3.7514926 40.4225271, -3.74880909972222 40.4229058, -3.74625399972222 40.4229072997222, -3.74351399972222 40.42296049999999, -3.740442299999999 40.4236495997222, -3.73727659972222 40.4228640997222, -3.73609409972222 40.4219567997222, -3.7362861 40.42140249972221, -3.73579229972222 40.42122929999999, -3.7342596 40.4204598, -3.7351163 40.4192223, -3.734319 40.4200112997222, -3.7317805 40.4206647997222, -3.7295855 40.42029229972221, -3.72866149972222 40.4184513, -3.72625079972222 40.4185780997222, -3.7233068 40.4187676, -3.72144429972222 40.4181384997222, -3.72152429972222 40.4160334997222, -3.7215216 40.41416, -3.72069429972222 40.4139144997222, -3.720505600000001 40.413964, -3.71869359972222 40.4137161, -3.7179291 40.413738)"
5b96ef392f384332ac016cb2,"LINESTRING (-3.71120679972222 40.40670409972221, -3.7115721 40.4066106, -3.713502 40.4093920997222, -3.71407 40.41132529999999, -3.7137438 40.4133119997222, -3.7132206 40.4172890997222, -3.71129059972222 40.418342, -3.70839 40.419763, -3.7050603 40.4202404997222, -3.70470409972222 40.4208180997222, -3.7039721 40.4222783, -3.70220929972222 40.4237453, -3.7008771 40.4247938, -3.70187199972222 40.42776609972221, -3.702252 40.4292985, -3.70212379972222 40.4313715997222, -3.7025415 40.4338649997222, -3.6992956 40.4350383, -3.69692499972222 40.4350694997222)"
5b9ed99d2f38433fbce3f739,"LINESTRING (-3.6891405 40.4256833, -3.6881206 40.4229756, -3.6880451 40.420186, -3.6865293 40.4193270997222, -3.68241199972222 40.4192886, -3.67971249972222 40.4205175997222)"
5ba86b102f384322940b857a,"LINESTRING (-3.69734909972222 40.4308685997222, -3.6960685 40.4307324997222, -3.6931421 40.4307220997222, -3.69175709972222 40.43063349972221, -3.684425 40.4303843, -3.6819063 40.43024699999999, -3.680607 40.4302752997222, -3.6778835 40.429957, -3.675959 40.4299080997222, -3.67227879972222 40.4299885)"
5b9ae4ca2f38432cc82e2358,"LINESTRING (-3.67003579972222 40.4084277997222, -3.67011779972222 40.4075467997222, -3.6706308 40.4065826, -3.67178849972222 40.406865, -3.6751073 40.4072007997222, -3.6766198 40.407181, -3.68033199972222 40.4072249997222, -3.6835425 40.4068274997222, -3.68479649972222 40.40649379972221, -3.6873326 40.4063893, -3.6900941 40.4073605)"
5bb542522f38433b747b418a,"LINESTRING (-3.69317779972222 40.40831299972221, -3.69317779972222 40.40831299972221, -3.692762 40.4104146, -3.692762 40.4104146, -3.6943521 40.41487779972221, -3.6943521 40.41487779972221, -3.6945231 40.4161683, -3.6945231 40.4161683, -3.6961395 40.4186915, -3.6961395 40.4186915, -3.6941635 40.4176259997222, -3.6941635 40.4176259997222, -3.69606399972222 40.4186942997222, -3.69606399972222 40.4186942997222, -3.6961355 40.4172826, -3.6961355 40.4172826, -3.6957838 40.4163259997222, -3.6957838 40.4163259997222, -3.69632849972222 40.41587309972221, -3.69632849972222 40.41587309972221, -3.70192509972222 40.416713, -3.70192509972222 40.416713, -3.7048258 40.4165093, -3.7048258 40.4165093, -3.7068698 40.4162639997222, -3.7068698 40.4162639997222, -3.7087913 40.4162207997222, -3.7087913 40.4162207997222, -3.7087618 40.4169343, -3.7087618 40.4169343, -3.7084223 40.41779529999999, -3.7084223 40.41779529999999, -3.7075738 40.4192346, -3.7075738 40.4192346, -3.7079925 40.419482, -3.7079925 40.419482, -3.710081 40.4186351, -3.710081 40.4186351, -3.7130608 40.4199768, -3.7130608 40.4199768, -3.71405949972222 40.42282649972221, -3.71405949972222 40.42282649972221, -3.71497179972222 40.4258427997222, -3.71497179972222 40.4258427997222)"
5b9ae4fa2f38432cc82e3c0e,"LINESTRING (-3.68217699972222 40.42206709972221, -3.68230499972222 40.421384, -3.681226 40.4201849997222, -3.68068509972222 40.4185147997222, -3.68026479972222 40.4168877997222, -3.68166359972222 40.4159677997222, -3.68364759972222 40.4155213, -3.6841275 40.4151007997222, -3.68360399972222 40.4156033, -3.6812045 40.4161325, -3.6800505 40.4160565, -3.67950059972222 40.41405779999999, -3.6790356 40.41204099999999, -3.67957009972222 40.4103740997222, -3.6817418 40.41065509972221, -3.6822748 40.4104381, -3.682134 40.4101477997222, -3.68241849972222 40.4105009997222, -3.68159549972222 40.4106626, -3.67934829972222 40.410668, -3.679297 40.4126941, -3.67981349972222 40.4148635, -3.68031849972222 40.4168919997222, -3.68075699972222 40.4186570997222, -3.6817453 40.4207857997222, -3.6825046 40.4214515, -3.68169609972222 40.42225979972221, -3.6793265 40.4230785, -3.6788175 40.4234994997222, -3.6787415 40.4244752997222, -3.67857859972222 40.4248480997222, -3.6784145 40.4249275, -3.67855899972222 40.4269772997222, -3.67844149972222 40.4288172997222, -3.6783136 40.43014349972221, -3.678151 40.4312327997222, -3.6780765 40.4326999997222, -3.67790909972222 40.4342322997222, -3.67822499972222 40.4348461)"
5b96ef2a2f384332ac015daa,"LINESTRING (-3.69749999972222 40.4384537997222, -3.6961216 40.4396235, -3.6960228 40.44210449972221, -3.69573809972222 40.4448796, -3.6952541 40.4464076, -3.6953393 40.4481930997222, -3.695341 40.45613529972221, -3.69879999972222 40.4569771)"
5b9d879b2f38432604cbaf5c,"LINESTRING (-3.6881238 40.4252730997222, -3.6899443 40.4258961, -3.68926899972222 40.4280887997222, -3.68851849972222 40.4317046, -3.6888428 40.43472379999999)"
5ba86b0d2f384322940b81ea,"LINESTRING (-3.7017521 40.4345440997222, -3.69821649972222 40.4337482997222, -3.69665109972222 40.4300447997222, -3.69480649972222 40.42720549972221, -3.6937855 40.4268294997222, -3.68988059972222 40.425634, -3.6896556 40.42569829999999)"
5b944dea2f3843443049d35b,"LINESTRING (-3.704527 40.41844809972221, -3.7067695 40.42090879972221, -3.707284 40.420737, -3.71010609972222 40.42274379972221, -3.711471 40.423678, -3.71356559972222 40.4255185997222, -3.71375209972222 40.4250485, -3.7135745 40.4235838, -3.71602079972222 40.42589229999999)"
5b9c8c5f2f38433e54879813,"LINESTRING (-3.70158429972222 40.4345708, -3.69900479972222 40.43504109972221, -3.699495 40.43681959972221, -3.7004301 40.43848429972221, -3.70127529972222 40.44056679972221, -3.70171559972222 40.4419533, -3.69910499972222 40.4423551, -3.69396609972222 40.4416427997222, -3.69186579972222 40.44285299972221, -3.6915455 40.4457001, -3.69131549972222 40.4489080997222, -3.6902913 40.4492255997222, -3.68658529972222 40.4511088, -3.68479649972222 40.45314879999999, -3.68373129972222 40.4542148)"
5baab7f32f384333d4d989a6,"LINESTRING (-3.69345379972222 40.4077478, -3.69142299972222 40.4089375, -3.6915686 40.40930159972221, -3.6891383 40.40959709972221, -3.68587359972222 40.4103713, -3.68173659972222 40.41130629972221, -3.67931 40.41271029999999, -3.6799685 40.4155422997222, -3.6807953 40.41888829972221, -3.6822925 40.42135529999999, -3.6832006 40.4223793, -3.6830555 40.4241821, -3.68289309972222 40.42520809972221)"
5b944de82f3843443049d282,"LINESTRING (-3.698186 40.3934361, -3.69799329972222 40.3979173, -3.6986981 40.4013435997222, -3.6959411 40.40454259972221, -3.69263949972222 40.4084549997222, -3.69141299972222 40.4087333, -3.68828449972222 40.40697779972221, -3.68307729972222 40.4067725997222, -3.68044329972222 40.40735649972221, -3.67653609972222 40.4115935, -3.678109 40.4162109997222, -3.67989599972222 40.4207156)"
5ba420122f38433020d98878,"LINESTRING (-3.70792229972222 40.41227909972221, -3.7078123 40.41342099972221, -3.70830629972222 40.413797, -3.7088241 40.415455, -3.70864629972222 40.4173558, -3.7077811 40.4191355997222, -3.70836109972222 40.4206773, -3.70725779972222 40.4243754997222)"
5b9ae4d42f38432cc82e28b7,"LINESTRING (-3.680301 40.4250249997222, -3.6812043 40.4236483, -3.684549 40.4236872997222, -3.686961799999999 40.4237255, -3.6886543 40.422798, -3.69120509972222 40.4229904997222, -3.6923465 40.4250450997222)"
5bb3f10f2f38430d7800026c,"LINESTRING (-3.69838479972222 40.4382231, -3.69838479972222 40.4382231, -3.69893809972222 40.438288, -3.69893809972222 40.438288, -3.7004521 40.43857879999999, -3.7004521 40.43857879999999, -3.70156149972222 40.4410973, -3.70156149972222 40.4410973, -3.70193899972222 40.4420706, -3.70193899972222 40.4420706, -3.70233059972222 40.4431774997222, -3.70233059972222 40.4431774997222, -3.7035301 40.4457567997222, -3.7035301 40.4457567997222, -3.703907 40.44789129999999, -3.703907 40.44789129999999, -3.70339749972222 40.45124379999999, -3.70339749972222 40.45124379999999, -3.702812 40.45455199972221, -3.702812 40.45455199972221, -3.70163449972222 40.4573285997222, -3.70163449972222 40.4573285997222, -3.69838479972222 40.4382231, -3.69838479972222 40.4382231, -3.69893809972222 40.438288, -3.69893809972222 40.438288, -3.7004521 40.43857879999999, -3.7004521 40.43857879999999, -3.70156149972222 40.4410973, -3.70156149972222 40.4410973, -3.70193899972222 40.4420706, -3.70193899972222 40.4420706, -3.70233059972222 40.4431774997222, -3.70233059972222 40.4431774997222, -3.7035301 40.4457567997222, -3.7035301 40.4457567997222, -3.703907 40.44789129999999, -3.703907 40.44789129999999, -3.70339749972222 40.45124379999999, -3.70339749972222 40.45124379999999, -3.702812 40.45455199972221, -3.702812 40.45455199972221, -3.70163449972222 40.4573285997222, -3.70163449972222 40.4573285997222)"
5b92fbe12f38435fe0fb5131,"LINESTRING (-3.6702145 40.4068565, -3.67003749972222 40.4086082997222, -3.6697703 40.4118835, -3.6693856 40.4169963, -3.6698578 40.4201375, -3.67403399972222 40.4203880997222, -3.67601559972222 40.4219176, -3.6759596 40.42297199999999, -3.6757951 40.4250138, -3.6756741 40.4254693, -3.675517 40.4275445997222, -3.6752471 40.4303826, -3.6753078 40.4323653)"
5b96eeea2f384332ac012ea4,"LINESTRING (-3.67500299972222 40.4260482997222, -3.67543379972222 40.4276917997222, -3.6752505 40.4299159997222, -3.6766985 40.43025779972221, -3.6784203 40.43009599972221, -3.6810903 40.43015259972221, -3.68308899972222 40.4304221, -3.684108600000001 40.43037029972221, -3.68590559972222 40.43046509972221)"
5bac09df2f384335f8d460b4,"LINESTRING (-3.6978653 40.40651879999999, -3.69719979972222 40.4076323, -3.7074196 40.4140408, -3.7059733 40.4149596, -3.6978653 40.40651879999999, -3.69719979972222 40.4076323, -3.7074196 40.4140408, -3.7059733 40.4149596)"
5b96ef372f384332ac016adb,"LINESTRING (-3.69489629972222 40.4330568, -3.6948886 40.4326604997222, -3.6953103 40.4308862997222, -3.696018 40.42866129999999, -3.69707849972222 40.4259635, -3.6980536 40.4242215, -3.6993996 40.42232249972221, -3.70008649972222 40.4208258, -3.69957199972222 40.4190710997222, -3.7046795 40.41019979999999, -3.7064281 40.4091950997222)"
5b9991ec2f38431f042d4df5,"LINESTRING (-3.67078549972222 40.41796129999999, -3.6745903 40.4181553, -3.6745586 40.4199561, -3.67531959972222 40.4202991, -3.67787709972222 40.4203187997222, -3.6793238 40.419763, -3.680654 40.4193471, -3.67988679972222 40.4161952997222, -3.679081 40.4124193, -3.68128099972222 40.4101988, -3.6853695 40.41023249972221, -3.688455600000001 40.40962999972221, -3.689188 40.4095629997222, -3.6914525 40.409539)"
5ba02ba62f38433744cf4e69,"LINESTRING (-3.6993081 40.4059555997222, -3.6995928 40.4058247997222, -3.70152979972222 40.4062278, -3.7034886 40.4090745, -3.7051031 40.41147, -3.70818359972222 40.41369279972221, -3.7082708 40.4148302997222)"
5baeab832f38432c20ed485b,"LINESTRING (-3.699312 40.4311969997222, -3.69782579972222 40.432785, -3.6963796 40.4365626, -3.69626749972222 40.4386769997222, -3.6960695 40.441408, -3.699312 40.4311969997222, -3.69782579972222 40.432785, -3.6963796 40.4365626, -3.69626749972222 40.4386769997222, -3.6960695 40.441408)"
5b959dfe2f38433c8cca0565,"LINESTRING (-3.69133559972222 40.40889310000001, -3.69061199972222 40.4095769997222, -3.68886609972222 40.41023079999999, -3.6890675 40.4147712997222, -3.68906329972222 40.4175242997222, -3.6885965 40.4211905, -3.6889403 40.4227532997222)"
5b9ed9d22f38433fbce41f4c,"LINESTRING (-3.707336 40.4202286, -3.70964509972222 40.42007529999999, -3.70961609972222 40.4182228, -3.713321 40.4165965997222, -3.713474 40.4149117997222, -3.7137256 40.4114835997222, -3.7127186 40.4082713, -3.7094098 40.4063056, -3.70544949972222 40.405537)"
5ba2ce552f38431fe4f20e19,"LINESTRING (-3.70015999972222 40.3947835997222, -3.7031635 40.396669, -3.70305779972222 40.3971585997222, -3.7040413 40.3961315997222, -3.7045221 40.3954999997222, -3.70595199972222 40.394077, -3.7054703 40.3944218, -3.70227409972222 40.3974345997222, -3.702277 40.3979082997222, -3.703542 40.399501, -3.7056678 40.4026341, -3.705201 40.404502, -3.7022366 40.4051304997222, -3.700428 40.4056815, -3.69591499972222 40.407031, -3.6939 40.40753349972221, -3.6923441 40.40947309972221, -3.69300259972222 40.4116720997222, -3.69432779972222 40.4165077997222, -3.69334709972222 40.4200032997222, -3.6919545 40.4229005997222, -3.69163359972222 40.4237326, -3.6929476 40.4263322997222, -3.695930600000001 40.428015, -3.69665499972222 40.4301627997222, -3.6981296 40.4334022997222, -3.6989676 40.4355152997222, -3.7001903 40.4379660997222, -3.7004206 40.4389224997222, -3.701735 40.4419388)"
5baab80a2f384333d4d99e52,"LINESTRING (-3.697878 40.42226709972221, -3.697766000000001 40.4224512997222, -3.6977793 40.4230694997222, -3.69881379972222 40.42337429972221, -3.70038409972222 40.42360479972221, -3.70070759972222 40.4248340997222, -3.7010268 40.42537, -3.7016135 40.4271736, -3.7023548 40.42893779972221, -3.70446259972222 40.4293765997222, -3.70643799972222 40.4297551, -3.70974259972222 40.4299650997222, -3.710907 40.4300890997222, -3.7141256 40.4304265, -3.71560999972222 40.43049729972221, -3.71639059972222 40.4308442997222, -3.7172041 40.4319946, -3.7177668 40.43312759972221, -3.717532100000001 40.4335333, -3.697878 40.42226709972221, -3.697766000000001 40.4224512997222, -3.6977793 40.4230694997222, -3.69881379972222 40.42337429972221, -3.70038409972222 40.42360479972221, -3.70070759972222 40.4248340997222, -3.7010268 40.42537, -3.7016135 40.4271736, -3.7023548 40.42893779972221, -3.70446259972222 40.4293765997222, -3.70643799972222 40.4297551, -3.70974259972222 40.4299650997222, -3.710907 40.4300890997222, -3.7141256 40.4304265, -3.71560999972222 40.43049729972221, -3.71639059972222 40.4308442997222, -3.7172041 40.4319946, -3.7177668 40.43312759972221, -3.717532100000001 40.4335333)"
5bb3f14e2f38430d7800412b,"LINESTRING (-3.67131059972222 40.4297279997222, -3.67131059972222 40.4297279997222, -3.669627 40.4292293, -3.669627 40.4292293, -3.66866979972222 40.4265120997222, -3.66866979972222 40.4265120997222, -3.66872329972222 40.42436679999999, -3.66872329972222 40.42436679999999, -3.66868509972222 40.4212471, -3.66868509972222 40.4212471, -3.669222 40.42089599972221, -3.669222 40.42089599972221, -3.67213 40.4213311, -3.67213 40.4213311, -3.6746953 40.42148029972221, -3.6746953 40.42148029972221, -3.678237 40.42170729999999, -3.678237 40.42170729999999, -3.6817958 40.4212555, -3.6817958 40.4212555, -3.6855555 40.4205096, -3.6855555 40.4205096, -3.68870679972222 40.4190356, -3.68870679972222 40.4190356, -3.68885959972222 40.41599409972221, -3.68885959972222 40.41599409972221, -3.68879199972222 40.4125765, -3.68879199972222 40.4125765, -3.6889121 40.40978559972221, -3.6889121 40.40978559972221, -3.6907348 40.4094788, -3.6907348 40.4094788, -3.69156059972222 40.4082456, -3.69156059972222 40.4082456)"
5ba9660b2f384322cc67909f,"LINESTRING (-3.699718100000001 40.39443359972221, -3.7037911 40.397002, -3.705981 40.4000084997222, -3.70788299972222 40.4036186, -3.70821159972222 40.40514459972221, -3.7112725 40.40734009972221, -3.7094703 40.4096685, -3.70758559972222 40.4126504997222, -3.70815949972222 40.41406929999999, -3.70827399972222 40.4164145, -3.70742649972222 40.41879529972221)"
5b96eef92f384332ac013fe1,"LINESTRING (-3.69452779972222 40.3988238, -3.6951185 40.4470912997222, -3.69138849972222 40.44628529972221, -3.6908896 40.4459406, -3.6911863 40.4423133, -3.6904756 40.43898109972221, -3.68897079972222 40.4361096, -3.6879696 40.4327783, -3.68916179972222 40.42877479972221, -3.689715 40.426662, -3.6902623 40.4247085, -3.69133079972222 40.42195479999999, -3.6925225 40.4192393, -3.69343079972222 40.4166292997222, -3.693356 40.4138165, -3.6926678 40.41084659972221, -3.69260899972222 40.4078665997222, -3.69328799972222 40.40568929972221, -3.693887 40.4018121, -3.69780249972222 40.3983885997222, -3.698255 40.395989, -3.6979685 40.39330329972221)"
5b9c8c8d2f38433e5487bcd1,"LINESTRING (-3.702056299999999 40.4340138, -3.7045246 40.4330391, -3.70484359972222 40.43271109972221, -3.70535609972222 40.43106459972221, -3.70563809972222 40.4292633, -3.70628499972222 40.427633, -3.70744059972222 40.42447549972221, -3.7078521 40.421526, -3.708124 40.4199111, -3.70974899972222 40.4184101, -3.7114136 40.41790149972221, -3.7132966 40.4166321, -3.7137006 40.4130930997222, -3.7137915 40.4100912997222, -3.7120673 40.4074780997222)"
5ba966092f384322cc678f60,"LINESTRING (-3.69185529972222 40.4095677997222, -3.68980899972222 40.40963059972221, -3.68887549972222 40.4116185997222, -3.68902159972222 40.4141825997222, -3.68907499972222 40.41630299972221, -3.68891629972222 40.4188412997222, -3.6884231 40.4194158, -3.6865928 40.4199695, -3.6844315 40.4204993, -3.6809196 40.4214695, -3.6796831 40.42140009972221, -3.6774325 40.42159159972221, -3.67583379972222 40.4216271, -3.67387279972222 40.42142499972221)"
5b91a8f52f3843074c798aad,"LINESTRING (-3.6922418 40.40909929999999, -3.692507 40.4097975997222, -3.6934401 40.4127961, -3.69443609972222 40.41596499972221, -3.69375329972222 40.4188283, -3.694186 40.4192267997222)"
5ba02b842f38433744cf3209,"LINESTRING (-3.68082349972222 40.4048859997222, -3.68397299972222 40.4051850997222, -3.68729249972222 40.4060378, -3.6894371 40.40674379999999, -3.69126699972222 40.40806729972221, -3.6930998 40.40812929972221)"
